3	5	0.0005	0.05	0.001	0.00061	0	0.000697252	0.002785104	0.006252859	0.011083399	0.017253261	0.024732729	0.033485956	0.043471109	0.054640533	0.066940946	0.080313648	0.094694756	0.110015454	0.126202273	0.143177375	0.160858866	0.179161119	0.197995112	0.217268782	0.236887389	0.256753893	0.276769338	0.296833241	0.316843998	0.336699283	0.356296456	0.375532973	0.394306794	0.412516794	0.430063164	0.446847814	0.462774769	0.477750553	0.491684572	0.504489478	0.51608153	0.526380935	0.535312176	0.54280433	0.54879136	0.553212399	0.556012006	0.557140409	0.556553721	0.554214143	0.550090133	0.544156561	0.536394839	0.526793021	0.515345886	0.502054989	0.486928693	0.469982175	0.451237397	0.430723069	0.408474568	0.38453385	0.358949323	0.331775702	0.303073845	0.272910554	0.241358368	0.208495323	0.174404694	0.139174726	0.102898332	0.065672783	0.027599382	-0.011216885	-0.050667705	-0.090641809	-0.131025354	-0.171702316	-0.212554893	-0.253463909	-0.294309233	-0.334970189	-0.375325987	-0.415256134	-0.454640861	-0.493361539	-0.531301097	-0.568344429	-0.604378799	-0.639294236	-0.67298392	-0.705344557	-0.73627674	-0.7656853	-0.79347964	-0.819574052	-0.843888015	-0.866346484	-0.886880146	-0.905425665	-0.921925905	-0.936330128	-0.948594167	-0.958680585
0	0	0	0	0	0	0	0.001162293	0.004644649	0.010434788	0.018513152	0.028852973	0.041420376	0.056174503	0.07306766	0.092045492	0.11304718	0.136005659	0.160847861	0.187494975	0.215862732	0.245861707	0.277397635	0.31037175	0.344681137	0.380219094	0.416875515	0.454537278	0.493088645	0.53241167	0.572386614	0.612892371	0.653806885	0.695007582	0.736371799	0.777777209	0.819102246	0.860226527	0.90103127	0.941399697	0.981217441	1.020372932	1.058757779	1.096267135	1.132800052	1.168259814	1.202554264	1.235596104	1.267303178	1.297598742	1.326411704	1.35367685	1.379335044	1.403333402	1.425625452	1.446171261	1.46493754	1.481897725	1.497032034	1.510327495	1.521777952	1.531384045	1.539153162	1.545099371	1.549243326	1.551612141	1.552239254	1.551164258	1.54843271	1.544095922	1.538210733	1.530839249	1.522048582	1.511910553	1.500501394	1.487901422	1.474194705	1.459468712	1.443813956	1.42732362	1.410093177	1.392220007	1.373802995	1.354942142	1.335738157	1.316292056	1.296704764	1.277076703	1.257507406	1.238095111	1.218936385	1.200125732	1.18175523	1.163914166	1.146688686	1.130161458	1.114411353	1.099513133	1.085537161	1.072549133	1.060609817	1.049774823	1.040094386	1.031613173	1.024370115	1.018398255
3	5	0.0005	0.05	0.002	0.000890045	0	0.000742105	0.002963721	0.006652316	0.011788099	0.01834411	0.026286335	0.035573859	0.046159039	0.057987714	0.070999429	0.085127702	0.100300298	0.116439544	0.133462651	0.15128207	0.16980586	0.188938079	0.208579186	0.228626466	0.24897446	0.269515415	0.290139736	0.310736454	0.33119369	0.351399136	0.371240526	0.390606116	0.409385157	0.42746837	0.444748411	0.461120331	0.476482027	0.490734679	0.50378318	0.51553655	0.525908328	0.534816954	0.542186131	0.547945159	0.55202926	0.554379864	0.554944885	0.553678965	0.550543688	0.545507774	0.538547242	0.529645541	0.518793655	0.50599018	0.491241365	0.47456113	0.455971045	0.435500288	0.413185567	0.389071011	0.363208038	0.335655186	0.306477925	0.275748431	0.243545342	0.209953481	0.175063563	0.13897187	0.10177991	0.063594048	0.024525126	-0.015311939	-0.055798579	-0.096813003	-0.138230643	-0.179924618	-0.221766197	-0.263625273	-0.30537085	-0.346871523	-0.387995968	-0.428613428	-0.468594202	-0.507810125	-0.546135046	-0.583445299	-0.619620162	-0.654542306	-0.688098237	-0.720178713	-0.750679158	-0.779500042	-0.806547262	-0.831732483	-0.854973472	-0.876194399	-0.895326122	-0.912306438	-0.927080314	-0.939600091	-0.949825654	-0.957724581	-0.963272255	-0.966451955
0	0	0	0	0	0	0	0.001237103	0.004942928	0.011103036	0.019694748	0.030687245	0.044041687	0.059711364	0.077641887	0.097771392	0.120030785	0.144344005	0.17062832	0.198794643	0.228747873	0.26038726	0.293606786	0.328295571	0.364338292	0.40161562	0.440004674	0.479379478	0.519611443	0.560569842	0.602122308	0.644135322	0.686474713	0.729006158	0.77159568	0.814110143	0.856417741	0.898388484	0.939894673	0.980811366	1.02101683	1.060392981	1.098825806	1.136205773	1.172428217	1.207393707	1.241008393	1.273184331	1.303839778	1.33289947	1.360294867	1.385964375	1.409853538	1.431915204	1.452109654	1.470404713	1.486775823	1.501206087	1.513686284	1.524214851	1.532797841	1.539448842	1.544188875	1.547046257	1.548056438	1.547261812	1.544711494	1.54046108	1.534572378	1.527113112	1.51815661	1.507781463	1.496071171	1.483113769	1.469001431	1.453830064	1.437698888	1.42071	1.402967937	1.384579214	1.365651877	1.346295031	1.32661838	1.306731758	1.286744664	1.266765799	1.246902607	1.227260823	1.207944033	1.189053237	1.170686427	1.152938183	1.135899277	1.119656298	1.104291292	1.089881429	1.076498677	1.064209516	1.053074659	1.043148807	1.03448043	1.027111566	1.021077654	1.016407395	1.013122638	1.011238293
3	5	0.0005	0.05	0.003	0.001090055	0	0.000742016	0.002963136	0.006650487	0.011783946	0.018336227	0.026273008	0.035553081	0.046128527	0.057944929	0.070941606	0.085051867	0.100203305	0.116318097	0.133313343	0.15110141	0.169590314	0.188684098	0.208283251	0.228285119	0.248584346	0.269073317	0.289642616	0.310181487	0.330578303	0.350721045	0.370497769	0.389797088	0.408508643	0.426523575	0.443734987	0.460038407	0.475332228	0.489518152	0.50250161	0.514192177	0.524503958	0.533355971	0.5406725	0.546383432	0.550424571	0.55273793	0.553271995	0.551981966	0.548829974	0.543785266	0.536824364	0.527931195	0.517097194	0.504321371	0.489610357	0.47297841	0.454447402	0.434046764	0.41181341	0.387791627	0.362032938	0.334595931	0.305546072	0.274955475	0.242902656	0.209472263	0.174754769	0.138846157	0.101847576	0.063864972	0.02500871	-0.014606833	-0.05486368	-0.09564069	-0.136814	-0.178257483	-0.219843211	-0.261441931	-0.302923538	-0.344157564	-0.385013657	-0.425362065	-0.46507412	-0.504022719	-0.54208279	-0.579131764	-0.615050026	-0.649721363	-0.683033399	-0.714878006	-0.745151712	-0.773756081	-0.800598084	-0.825590438	-0.84865193	-0.869707721	-0.888689618	-0.905536325	-0.920193669	-0.932614796	-0.94276034	-0.950598566	-0.956105481	-0.959264916
0	0	0	0	0	0	0	0.001236977	0.004942129	0.011100576	0.01968921	0.030676791	0.044024072	0.059683956	0.077601683	0.097715044	0.119954624	0.144244069	0.170500385	0.198634254	0.228550379	0.260147849	0.293320523	0.327957437	0.363943224	0.401158552	0.439480576	0.478783399	0.518938553	0.559815473	0.601281994	0.643204839	0.68545012	0.727883836	0.770372365	0.812782962	0.854984247	0.896846686	0.938243064	0.979048951	1.019143146	1.05840812	1.096730433	1.13400114	1.170116171	1.204976703	1.238489493	1.270567208	1.301128711	1.330099339	1.357411143	1.383003103	1.406821324	1.428819188	1.448957491	1.467204544	1.483536241	1.497936103	1.510395292	1.520912585	1.529494334	1.536154379	1.540913945	1.543801504	1.544852608	1.5441097	1.541621891	1.537444714	1.531639861	1.524274881	1.515422868	1.505162127	1.493575812	1.480751556	1.466781076	1.45175977	1.435786296	1.418962141	1.40139118	1.383179225	1.364433572	1.345262542	1.325775014	1.306079967	1.286286014	1.266500946	1.246831274	1.227381789	1.208255113	1.189551278	1.171367307	1.153796809	1.136929593	1.120851297	1.105643032	1.091381052	1.078136439	1.065974814	1.05495607	1.045134126	1.036556714	1.029265186	1.023294346	1.018672318	1.015420434	1.013553155
3	5	0.0005	0.1	0.001	0.000630126	0	0.000743813	0.002970105	0.006665654	0.011809954	0.018375314	0.026326979	0.035623289	0.046215858	0.05804979	0.071063911	0.085191038	0.100358266	0.11648728	0.133494691	0.151292392	0.169787934	0.188884917	0.208483406	0.22848035	0.248770021	0.269244469	0.289793971	0.310307506	0.330673222	0.350778913	0.370512498	0.389762495	0.408418502	0.426371661	0.443515132	0.459744545	0.474958452	0.489058761	0.501951164	0.513545544	0.523756367	0.532503059	0.539710359	0.545308656	0.549234299	0.551429885	0.551844526	0.550434081	0.547161373	0.541996372	0.534916345	0.52590599	0.514957525	0.502070764	0.487253145	0.470519743	0.451893242	0.431403887	0.409089392	0.384994835	0.359172509	0.331681752	0.302588749	0.271966305	0.239893591	0.206455865	0.171744172	0.135855013	0.098890005	0.060955506	0.022162232	-0.017375147	-0.057538433	-0.098206325	-0.139254875	-0.18055794	-0.221987653	-0.263414893	-0.304709767	-0.345742091	-0.386381876	-0.426499809	-0.465967738	-0.504659148	-0.542449631	-0.579217352	-0.614843501	-0.649212738	-0.68221362	-0.713739019	-0.743686516	-0.771958786	-0.798463956	-0.823115948	-0.845834795	-0.866546937	-0.88518549	-0.901690494	-0.916009132	-0.928095916	-0.937912856	-0.945429595	-0.950623512	-0.953479799
0	0	0	0	0	0	0	0.001239991	0.004953909	0.01112643	0.019733968	0.030744773	0.044119062	0.059809178	0.07775978	0.097908061	0.120183998	0.144510618	0.170804307	0.198975125	0.228927158	0.260558885	0.293763571	0.328429671	0.364441257	0.401678462	0.44001793	0.47933329	0.519495627	0.560373973	0.601835795	0.643747493	0.685974903	0.728383789	0.77084035	0.81321171	0.855366409	0.897174887	0.938509957	0.979247267	1.019265753	1.058448073	1.09668103	1.133855971	1.16986917	1.204622197	1.238022251	1.269982482	1.300422284	1.329267562	1.356450971	1.381912134	1.405597824	1.427462121	1.447466542	1.465580136	1.481779551	1.496049077	1.508380643	1.518773802	1.527235677	1.53378087	1.538431361	1.541216355	1.54217212	1.54134179	1.538775133	1.534528312	1.528663604	1.521249106	1.512358414	1.50207028	1.49046826	1.477640328	1.463678485	1.448678351	1.432738743	1.415961241	1.398449744	1.380310024	1.361649262	1.342575597	1.323197654	1.303624086	1.283963115	1.264322065	1.244806918	1.225521865	1.206568866	1.188047229	1.17005319	1.152679518	1.136015127	1.12014471	1.105148388	1.091101384	1.078073711	1.066129888	1.055328679	1.045722855	1.037358979	1.030277224	1.024511211	1.020087881	1.017027388	1.015343027
3	5	0.0005	0.1	0.002	0.000890178	0	0.00074207	0.002962557	0.006647401	0.011775312	0.018317869	0.026239651	0.035498403	0.046045218	0.057824759	0.0707755	0.084829995	0.099915166	0.115952628	0.132859018	0.150546356	0.168922424	0.187891156	0.207353052	0.227205601	0.247343715	0.26766018	0.288046108	0.308391403	0.328585228	0.348516474	0.368074235	0.387148279	0.405629514	0.423410458	0.440385693	0.456452317	0.471510385	0.485463334	0.498218405	0.509687035	0.519785246	0.528434009	0.535559588	0.541093867	0.54497465	0.547145941	0.547558197	0.546168559	0.542941052	0.537846758	0.530863965	0.521978287	0.511182749	0.498477846	0.483871579	0.46737945	0.449024432	0.428836914	0.406854611	0.383122444	0.357692399	0.330623347	0.301980848	0.271836922	0.240269795	0.207363621	0.173208183	0.137898567	0.101534821	0.064221587	0.026067722	-0.012814101	-0.052307808	-0.092294351	-0.132652148	-0.173257529	-0.213985198	-0.254708693	-0.295300857	-0.33563431	-0.375581918	-0.415017272	-0.453815149	-0.491851982	-0.529006317	-0.565159263	-0.600194934	-0.634000876	-0.666468484	-0.697493405	-0.726975921	-0.754821316	-0.780940224	-0.805248959	-0.827669818	-0.848131365	-0.866568689	-0.882923642	-0.897145039	-0.90918885	-0.919018345	-0.926604227	-0.931924728	-0.934965677
0	0	0	0	0	0	0	0.001237143	0.004941771	0.011097475	0.01967964	0.030655551	0.043984528	0.059618093	0.077500171	0.097567306	0.119748921	0.14396759	0.170139346	0.198174003	0.227975514	0.259442333	0.292467812	0.32694061	0.362745118	0.399761897	0.437868137	0.476938119	0.516843693	0.557454754	0.59863974	0.640266114	0.682200867	0.724311005	0.766464046	0.808528505	0.850374381	0.891873628	0.93290062	0.973332611	1.013050171	1.051937616	1.089883416	1.126780592	1.162527086	1.197026115	1.230186502	1.261922984	1.292156496	1.320814427	1.347830852	1.37314674	1.396710123	1.418476254	1.438407717	1.456474523	1.472654168	1.486931663	1.499299534	1.509757797	1.518313895	1.524982612	1.529785958	1.532753025	1.533919811	1.533329028	1.53102987	1.527077771	1.521534128	1.514466007	1.505945826	1.496051015	1.484863668	1.47247016	1.458960768	1.444429265	1.428972502	1.412689992	1.395683464	1.378056432	1.359913744	1.34136113	1.322504756	1.303450764	1.284304833	1.265171721	1.246154834	1.22735579	1.208873991	1.190806214	1.17324621	1.156284311	1.140007066	1.12449688	1.10983168	1.0960846	1.083323679	1.071611593	1.061005399	1.051556312	1.043309502	1.036303913	1.030572121	1.026140201	1.023027642	1.021247267
